amount0,amount1,liquidity,tick,timestamp
6167473331107582088,-6167496,1045118058715259458996,-276325,2026-07-19 06:38:59.000 UTC
-80026888000000000000,80023164,1045118058715259458996,-276325,2026-07-19 07:13:23.000 UTC
57508572223588862260,-57508771,1045118058715259458996,-276325,2026-07-19 07:33:11.000 UTC
943461907610797503321,-943466068,1045118058715259458996,-276325,2026-07-19 07:34:23.000 UTC
3391960775740643914728,-3391989803,1045118058715259458996,-276325,2026-07-19 07:55:11.000 UTC
-200000000000000000000,199992322,1045118058715259458996,-276325,2026-07-19 08:03:59.000 UTC
7322742500038549291366,-7322877437,1045118058715259458996,-276325,2026-07-19 08:13:47.000 UTC
-4561204834883777067243,4561072875,1045118058715259458996,-276325,2026-07-19 08:24:23.000 UTC
26091131114152241608,-26091414,1045118058715259458996,-276325,2026-07-19 08:25:47.000 UTC
-3091218355089158827550,3091106290,1045118058715259458996,-276325,2026-07-19 08:25:47.000 UTC
-196647324077678198311,196639586,1045118058715259458996,-276325,2026-07-19 08:34:35.000 UTC
-300878955000000000000,300866972,1045118058715259458996,-276325,2026-07-19 08:38:59.000 UTC
26105010860618616336,-26105270,1045118058715259458996,-276325,2026-07-19 08:41:35.000 UTC
186533809645465848,-186536,1045118058715259458996,-276325,2026-07-19 08:55:59.000 UTC
-327956103000000000000,327942861,1045118058715259458996,-276325,2026-07-19 09:10:47.000 UTC
46324774772241263334,-46325209,1045118058715259458996,-276325,2026-07-19 09:25:11.000 UTC
-18642921000000000000,18642163,1045118058715259458996,-276325,2026-07-19 09:31:47.000 UTC
29046745391078603738,-29047019,1045118058715259458996,-276325,2026-07-19 09:35:59.000 UTC
-4236028589936450027,4235856,1045118058715259458996,-276325,2026-07-19 09:39:35.000 UTC
7155229496237735260,-7155297,1045118058715259458996,-276325,2026-07-19 09:42:35.000 UTC
-379411069876266928823,379395537,1045118058715259458996,-276325,2026-07-19 09:50:35.000 UTC
-759584972753514855197,759553048,1045118058715259458996,-276325,2026-07-19 09:53:47.000 UTC
-15879485747371115282,15878806,1045118058715259458996,-276325,2026-07-19 09:56:11.000 UTC
-5563245510000000000000,5562977874,1045118058715259458996,-276325,2026-07-19 09:56:47.000 UTC
-173840283817807278554,173830698,1045118058715259458996,-276325,2026-07-19 10:44:59.000 UTC
-805159716182192721446,805116075,1045118058715259458996,-276325,2026-07-19 10:44:59.000 UTC
230017602930414393847,-230016434,1045118058715259458996,-276325,2026-07-19 10:48:47.000 UTC
-14479299924530930459,14478505,1045118058715259458996,-276325,2026-07-19 10:52:35.000 UTC
-10509657650503693136952,10508975088,1045118058715259458996,-276325,2026-07-19 11:04:11.000 UTC
3000075001671611901,-3000000,1045118058715259458996,-276325,2026-07-19 11:11:59.000 UTC
-691500000000000000,691448,1045118058715259458996,-276325,2026-07-19 11:12:11.000 UTC
-98000000000000000000,97992641,1045118058715259458996,-276325,2026-07-19 11:17:59.000 UTC
1979189322422216168,-1979140,1045118058715259458996,-276325,2026-07-19 11:31:59.000 UTC
-1499821202889164459,1499708,1045118058715259458996,-276325,2026-07-19 11:38:35.000 UTC
-31401390000000000000,31399028,1045118058715259458996,-276325,2026-07-19 11:49:59.000 UTC
176543352503501804871,-176538926,1045118058715259458996,-276325,2026-07-19 12:10:35.000 UTC
-1515168074275685621290,1515052383,1045118058715259458996,-276325,2026-07-19 12:25:35.000 UTC
-23021260554026981034,23019468,1045118058715259458996,-276325,2026-07-19 12:42:23.000 UTC
-25423713619187201156,25421733,1045118058715259458996,-276325,2026-07-19 12:44:59.000 UTC
-19340674018647524690137,19338809573,1045118058715259458996,-276325,2026-07-19 12:46:35.000 UTC
19513538773497415342625,-19512636520,1045118058715259458996,-276325,2026-07-19 12:46:47.000 UTC
-30622593342117292521,30620217,1045118058715259458996,-276325,2026-07-19 12:50:47.000 UTC
-29637085607825380739,29634784,1045118058715259458996,-276325,2026-07-19 12:57:35.000 UTC
-28245506110555834427855,28242548728,1045118058715259458996,-276326,2026-07-19 13:12:35.000 UTC
25001445313309708049417,-25000000000,1045118058715259458996,-276325,2026-07-19 13:12:47.000 UTC
-233700066267006983108,233678849,1045118058715259458996,-276325,2026-07-19 13:16:11.000 UTC
-223712168085001577592,223691955,1045118058715259458996,-276325,2026-07-19 13:16:11.000 UTC
-778579633798689539552,778510035,1045118058715259458996,-276325,2026-07-19 13:16:11.000 UTC
-2487665883849301899748,2487451280,1045118058715259458996,-276325,2026-07-19 13:16:11.000 UTC
1000041015022619973,-1000000,1045118058715259458996,-276325,2026-07-19 13:27:59.000 UTC
-400000000000000000000,399963443,1045118058715259458996,-276325,2026-07-19 13:30:23.000 UTC
49970430472774398009,-49968346,1045118058715259458996,-276325,2026-07-19 13:35:11.000 UTC
12500371538286563411751,-12500000000,1045118058715259458996,-276325,2026-07-19 13:44:11.000 UTC
12943943726616805906497,-12943874124,1045118058715259458996,-276325,2026-07-19 13:44:23.000 UTC
-3200000000000000000000,3199852628,1045118058715259458996,-276325,2026-07-19 13:44:59.000 UTC
-11197653213317068034,11197103,1045118058715259458996,-276325,2026-07-19 13:55:59.000 UTC
-7822856958272922886455,7822414019,1045118058715259458996,-276325,2026-07-19 13:58:11.000 UTC
252613605763399573274,-252610104,1045118058715259458996,-276325,2026-07-19 14:09:47.000 UTC
-27444061564206360748,27442314,1045118058715259458996,-276325,2026-07-19 14:11:35.000 UTC
-5934026261666878991084,5933614726,1045118058715259458996,-276325,2026-07-19 14:24:23.000 UTC
-148000000000000000000,147988874,1045118058715259458996,-276325,2026-07-19 14:28:59.000 UTC
18032982212232438729804,-18032836864,1045118058715259458996,-276325,2026-07-19 14:33:23.000 UTC
-9474356196709916288944,9473883707,1045118058715259458996,-276325,2026-07-19 14:33:47.000 UTC
-453980835851295511664,453953883,1045118058715259458996,-276325,2026-07-19 14:39:23.000 UTC
-223506904287467006973,223493489,1045118058715259458996,-276325,2026-07-19 14:58:59.000 UTC
-4051949755327678316124,4051689993,1045118058715259458996,-276325,2026-07-19 15:15:35.000 UTC
-1500000000000000000000,1499895870,1045118058715259458996,-276325,2026-07-19 15:17:35.000 UTC
21970484698674861217972,-21970488331,1045118058715259458996,-276325,2026-07-19 15:27:59.000 UTC
-12496366879198170241,12496006,1045118058715259458996,-276325,2026-07-19 15:28:47.000 UTC
-12017581056127523889,12017234,1045118058715259458996,-276325,2026-07-19 15:29:47.000 UTC
-5827433885893703870,5827265,1045118058715259458996,-276325,2026-07-19 15:38:35.000 UTC
-22371741081015238478,22371094,1045118058715259458996,-276325,2026-07-19 15:42:59.000 UTC
-28906230893943456515,28905394,1045118058715259458996,-276325,2026-07-19 15:43:11.000 UTC
-25534046992606487005477,25532683496,1045118058715259458996,-276325,2026-07-19 15:43:59.000 UTC
10431785003073385854,-10431495,1045118058715259458996,-276325,2026-07-19 15:47:47.000 UTC
13354722202354534328262,-13354521446,1045118058715259458996,-276325,2026-07-19 16:09:35.000 UTC
-15982106767649336835358,15981027261,1045118058715259458996,-276325,2026-07-19 16:13:47.000 UTC
22758291859449430603949,-22758040102,1045118058715259458996,-276325,2026-07-19 16:20:23.000 UTC
-8186556857160812092,8186235,1045118058715259458996,-276325,2026-07-19 16:27:23.000 UTC
-8870278692997574963002,8869854790,1045118058715259458996,-276325,2026-07-19 16:29:47.000 UTC
-8519082199002892114744,8518533347,1045118058715259458996,-276325,2026-07-19 16:33:59.000 UTC
-14923317165420481682484,14922021020,1045118058715259458996,-276325,2026-07-19 16:35:35.000 UTC
283446416623543737261,-283432000,1045118058715259458996,-276325,2026-07-19 16:47:11.000 UTC
-5348261735047352447,5347723,1045118058715259458996,-276325,2026-07-19 16:51:47.000 UTC
2028847377713163487,-2028745,1045118058715259458996,-276325,2026-07-19 16:52:47.000 UTC
3893012283630899972,-3892816,1045118058715259458996,-276325,2026-07-19 16:54:35.000 UTC
3652864103790639603,-3652680,1045118058715259458996,-276325,2026-07-19 16:57:11.000 UTC
554820161952195259201,-554792392,1045118058715259458996,-276325,2026-07-19 17:01:11.000 UTC
-3721434000000000000,3721063,1045118058715259458996,-276325,2026-07-19 17:14:47.000 UTC
167314824784866260107,-167306565,1045118058715259458996,-276325,2026-07-19 17:20:59.000 UTC
944285613915566212883,-944240000,1045118058715259458996,-276325,2026-07-19 17:22:23.000 UTC
24804071240563816624,-24802897,1045118058715259458996,-276325,2026-07-19 17:23:59.000 UTC
-6492864565745811456,6492574,1045118058715259458996,-276325,2026-07-19 17:30:23.000 UTC
27499480684478127895526,-27499500000,6006737145889055430068,-276325,2026-07-19 17:30:23.000 UTC
22721312064683890469636,-22720730054,1045118058715259458996,-276325,2026-07-19 17:30:23.000 UTC
-13064817735792306000000,13064070019,1045118058715259458996,-276325,2026-07-19 17:33:59.000 UTC
-993494552023977762,993425,1045118058715259458996,-276325,2026-07-19 17:34:23.000 UTC
-446770282000000000000,446738936,1045118058715259458996,-276325,2026-07-19 17:47:35.000 UTC
-592936837000000000000,592894646,1045118058715259458996,-276325,2026-07-19 18:12:35.000 UTC
-592941822000000000000,592898958,1045118058715259458996,-276325,2026-07-19 18:14:35.000 UTC
102372173283351232903,-102369844,1045118058715259458996,-276325,2026-07-19 18:15:59.000 UTC
17500103572374261843308,-17500000000,1045118058715259458996,-276325,2026-07-19 18:19:47.000 UTC
-160560448787568917252,160554134,1045118058715259458996,-276325,2026-07-19 18:20:23.000 UTC
-242377679000000000000,242368053,1045118058715259458996,-276325,2026-07-19 18:25:35.000 UTC
-399784187445617324993,399768065,1045118058715259458996,-276325,2026-07-19 18:31:23.000 UTC
-374970028726061176928,374954629,1045118058715259458996,-276325,2026-07-19 18:45:23.000 UTC
-19742732380275252674,19741914,1045118058715259458996,-276325,2026-07-19 18:45:35.000 UTC
-1976205008289075648,1976123,1045118058715259458996,-276325,2026-07-19 18:46:59.000 UTC
-51274107164043368406,51271953,1045118058715259458996,-276325,2026-07-19 18:53:35.000 UTC
-250671369794758733532,250660914,1045118058715259458996,-276325,2026-07-19 18:53:35.000 UTC
-71239200960000000000,71236200,1045118058715259458996,-276325,2026-07-19 18:55:11.000 UTC
-191067852198157854304,191059757,1045118058715259458996,-276325,2026-07-19 18:55:35.000 UTC
-15262495646387902813,15261846,1045118058715259458996,-276325,2026-07-19 18:56:47.000 UTC
179884652114404715525,-179886019,1045118058715259458996,-276325,2026-07-19 18:59:35.000 UTC
-3238181364770913518833,3238034572,1045118058715259458996,-276325,2026-07-19 19:08:47.000 UTC
-44854242050647378843,44852067,1045118058715259458996,-276325,2026-07-19 19:14:59.000 UTC
-2795870617797596790764,2795727495,1045118058715259458996,-276325,2026-07-19 19:17:35.000 UTC
-3144215316952423554489,3144036493,1045118058715259458996,-276325,2026-07-19 19:28:35.000 UTC
535574546340754208466,-535583494,1045118058715259458996,-276325,2026-07-19 19:31:11.000 UTC
13626654904631260329363,-13626697898,1045118058715259458996,-276325,2026-07-19 19:31:11.000 UTC
2661169747412723829774,-2661222345,1045118058715259458996,-276325,2026-07-19 19:38:59.000 UTC
-365062024742427186,365051,1045118058715259458996,-276325,2026-07-19 19:44:59.000 UTC
-233399718665079221823,233393203,1045118058715259458996,-276325,2026-07-19 19:45:35.000 UTC
1084626013724974458396,-1084650854,1045118058715259458996,-276325,2026-07-19 19:46:35.000 UTC
1476981076204272337923,-1477018522,1045118058715259458996,-276325,2026-07-19 19:47:59.000 UTC
34974062095070593259,-34975000,1045118058715259458996,-276325,2026-07-19 19:56:23.000 UTC
20303131408597356503,-20303677,1045118058715259458996,-276325,2026-07-19 19:58:35.000 UTC
131869149642669512844,-131872710,1045118058715259458996,-276325,2026-07-19 19:59:23.000 UTC
49666903182558329688,-49668253,1045118058715259458996,-276325,2026-07-19 20:20:11.000 UTC
-4998577581350610767158,4998439799,1045118058715259458996,-276325,2026-07-19 20:24:35.000 UTC
995787228239087713082,-995805757,1045118058715259458996,-276325,2026-07-19 20:24:47.000 UTC
2116461624478991626580,-2116507307,1045118058715259458996,-276325,2026-07-19 20:33:11.000 UTC
-11089814988769434047,11089522,1045118058715259458996,-276325,2026-07-19 20:43:23.000 UTC
-4996858551413023149140,4996702683,1045118058715259458996,-276325,2026-07-19 20:49:23.000 UTC
989025192028956238977,-989040000,1045118058715259458996,-276325,2026-07-19 20:56:11.000 UTC
-1911228165495578673,1911163,1045118058715259458996,-276325,2026-07-19 21:04:23.000 UTC
-112938965429971947,112935,1045118058715259458996,-276325,2026-07-19 21:27:35.000 UTC
629561526739449808258,-629571926,1045118058715259458996,-276325,2026-07-19 21:29:11.000 UTC
-12350207096634586488220,12349655081,1045118058715259458996,-276325,2026-07-19 21:50:23.000 UTC
991404877420850186153,-991399360,1045118058715259458996,-276325,2026-07-19 22:29:23.000 UTC
11521615417096737216396,-11521689242,1045118058715259458996,-276325,2026-07-19 23:25:11.000 UTC
-51278097604788610241,51276099,1045118058715259458996,-276325,2026-07-19 23:33:11.000 UTC
-43996061119690341111,43994350,1045118058715259458996,-276325,2026-07-19 23:33:11.000 UTC
-1278799783178850290909,1278751687,1045118058715259458996,-276325,2026-07-19 23:33:11.000 UTC
-1508563992235882028307,1508511278,1045118058715259458996,-276325,2026-07-19 23:33:11.000 UTC
-486711758918364232852,486695680,1045118058715259458996,-276325,2026-07-19 23:33:11.000 UTC
-626278280748480244327,626253470,1045118058715259458996,-276325,2026-07-19 23:54:59.000 UTC
999179266959726521993,-999190000,1045118058715259458996,-276325,2026-07-20 00:15:59.000 UTC
153157895959791229430,-153159710,1045118058715259458996,-276325,2026-07-20 00:16:35.000 UTC
2067488887196689007224,-2067517768,1045118058715259458996,-276325,2026-07-20 00:17:23.000 UTC
-20053082540955797635,20052399,1045118058715259458996,-276325,2026-07-20 00:56:23.000 UTC
-427144481213646429278,427129744,1045118058715259458996,-276325,2026-07-20 01:03:11.000 UTC
-163466405201499556947,163460673,1045118058715259458996,-276325,2026-07-20 01:09:35.000 UTC
307489074595946462577,-307493710,1045118058715259458996,-276325,2026-07-20 01:10:35.000 UTC
-103651724379960020842,103648124,1045118058715259458996,-276325,2026-07-20 01:14:11.000 UTC
-48916835049231674018,48915128,1045118058715259458996,-276325,2026-07-20 01:23:47.000 UTC
3702632736387555131,-3702689,1045118058715259458996,-276325,2026-07-20 01:28:11.000 UTC
-534767034354365631828,534748087,1045118058715259458996,-276325,2026-07-20 01:46:59.000 UTC
-945624508364247468266,945589665,1045118058715259458996,-276325,2026-07-20 01:57:35.000 UTC
-371324886000000000000,371310736,1045118058715259458996,-276325,2026-07-20 02:04:23.000 UTC
-30093052200788672386,30091893,1045118058715259458996,-276325,2026-07-20 02:17:23.000 UTC
-47783160000000000000,47781317,1045118058715259458996,-276325,2026-07-20 02:23:35.000 UTC
-3601447706751056248793,3601299274,1382811519302770508545,-276325,2026-07-20 02:44:23.000 UTC
21644609995390129721,-21644745,1382811519302770508545,-276325,2026-07-20 02:45:11.000 UTC
-3408572377755678003,3408423,1382811519302770508545,-276325,2026-07-20 02:46:23.000 UTC
-2424541515656407145378,2424431088,1382811519302770508545,-276325,2026-07-20 02:55:35.000 UTC
177898660131544458424,-177899164,1382811519302770508545,-276325,2026-07-20 02:58:11.000 UTC
-841797970763848151842,841757858,1382811519302770508545,-276325,2026-07-20 03:01:35.000 UTC
-1400149980129383077042,1400080992,1382811519302770508545,-276325,2026-07-20 03:02:47.000 UTC
-12970837563829054005085,12970063685,1382811519302770508545,-276325,2026-07-20 03:04:59.000 UTC
6119135779137507946317,-6119046327,1382811519302770508545,-276325,2026-07-20 03:14:23.000 UTC
-2971579065800967221983,2971393814,1382811519302770508545,-276325,2026-07-20 03:22:23.000 UTC
-8000677927721821252676,8000115680,1382811519302770508545,-276325,2026-07-20 03:22:35.000 UTC
-13250767440000000000000,13249632627,1382811519302770508545,-276325,2026-07-20 03:25:35.000 UTC
15598029491639390880215,-15597500000,1382811519302770508545,-276325,2026-07-20 03:29:47.000 UTC
7996027139008237844242,-7995892130,1382811519302770508545,-276325,2026-07-20 03:31:11.000 UTC
-406622139719411759704,406597175,1382811519302770508545,-276325,2026-07-20 03:43:23.000 UTC
99196061402259682595,-99194909,1382811519302770508545,-276325,2026-07-20 03:56:47.000 UTC
7897379867483200640752,-7897333779,1382811519302770508545,-276325,2026-07-20 04:08:35.000 UTC
-225157230299764479110,225145907,1382811519302770508545,-276325,2026-07-20 04:11:11.000 UTC
-518395755884205788478,518369408,1382811519302770508545,-276325,2026-07-20 04:22:59.000 UTC
-597785621000000000000,597754756,1382811519302770508545,-276325,2026-07-20 04:30:35.000 UTC
156726516024064650654,-156726211,1382811519302770508545,-276325,2026-07-20 04:48:11.000 UTC
-523158524440980480000,523131207,1382811519302770508545,-276325,2026-07-20 04:53:23.000 UTC
